2022 Data View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,,
H6328 ,Local CCP ,"CARE N' CARE INSURANCE COMPANY, INC. ",Care N' Care Insurance Company ,Texas Health Resources ,68%,73%,79%,55%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,68%,78%,97%,85%,79%,48%,52%,83%,80%,88,81,92,89,89,87,0.19,12%,Medicare shows only a Star Rating for this topic ,99%,89%,97%,92%,0.19,12%,Medicare shows only a Star Rating for this topic ,88,93,100,83%,86%,86%,83%,81%
H6345 ,Local CCP ,"PRUITTHEALTH PREMIER NORTH CAROLINA, LLC ",PruittHealth Premier ,"UNICO Premier, LLC ",Not enough data available ,No data available ,Plan too small to be measured ,No data available ,99%,100%,100%,Not enough data available ,No data available ,No data available ,No data available ,Not enough data available ,No data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,13%,14%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,97,98%,86%,92%,96%,87%
H6348 ,Local CCP ,COORDINATED CARE CORPORATION ,Wellcare by Allwell ,Centene Corporation ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,95%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,84,85%,86%,87%,94%,75%
H6351 ,Local CCP ,"LIBERTY ADVANTAGE, LLC ",Liberty Medicare Advantage ,Liberty Healthcare Insurance ,Not enough data available ,No data available ,Plan too small to be measured ,No data available ,90%,100%,100%,Not enough data available ,No data available ,No data available ,No data available ,Not enough data available ,No data available ,No data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,83%,83%,Not enough data available ,Not enough data available ,Medicare shows only a Star Rating for this topic ,Plan too small to be measured ,Plan too small to be measured ,96,81%,87%,87%,98%,88%
H6379 ,Local CCP ,"CLEAR SPRING HEALTH (CO), INC. ",Clear Spring Health ,Group 1001 ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,6%,8%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,90,80%,84%,80%,82%,73%
H6396 ,Local CCP ,"CARESOURCE OHIO, INC. ",CareSource ,CareSource ,66%,63%,61%,48%,67%,97%,96%,Not enough data available ,69%,95%,68%,74%,62%,42%,86%,79%,84,80,92,87,86,87,0.21,18%,Medicare shows only a Star Rating for this topic ,69%,95%,98%,89%,0.21,18%,Medicare shows only a Star Rating for this topic ,84,92,99,81%,82%,83%,87%,84%
H6399 ,Local CCP ,AETNA BETTER HEALTH INC. (NJ) ,Aetna Better Health of New Jersey ,CVS Health Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,90%,92%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6446 ,Local CCP ,"SILVERSUMMIT HEALTHPLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,No data available ,No data available ,No data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,97%,95%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,90,69%,78%,71%,Not enough data available ,84%
H6453 ,Local CCP ,"HMO LOUISIANA, INC. ",Blue Cross and Blue Shield of Louisiana HMO ,Louisiana Health Service & Indemnity Company ,80%,73%,71%,44%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,32%,70%,96%,78%,81%,48%,46%,43%,83%,85,77,91,88,88,88,0.17,9%,Medicare shows only a Star Rating for this topic ,96%,97%,92%,75%,0.17,9%,Medicare shows only a Star Rating for this topic ,86,89,98,82%,88%,86%,85%,82%
H6502 ,Local CCP ,MISSOURI VALLEY LIFE AND HEALTH INSURANCE COMPANY ,Blue Medicare Advantage ,Blue Cross and Blue Shield of Kansas City ,78%,82%,82%,53%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,72%,97%,85%,85%,48%,51%,66%,83%,83,79,91,87,87,87,0.13,6%,Medicare shows only a Star Rating for this topic ,96%,94%,98%,97%,0.13,6%,Medicare shows only a Star Rating for this topic ,87,91,86,88%,90%,89%,84%,79%
H6526 ,Local CCP ,"UNITEDHEALTHCARE OF NEW MEXICO, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",67%,65%,75%,50%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,73%,94%,78%,76%,47%,46%,57%,80%,76,73,90,84,85,Not enough data available ,0.13,13%,Medicare shows only a Star Rating for this topic ,100%,100%,100%,100%,0.13,13%,Medicare shows only a Star Rating for this topic ,85,88,93,82%,87%,87%,94%,78%
H6528 ,Local CCP ,CARE IMPROVEMENT PLUS SOUTH CENTRAL INSURANCE CO. ,UnitedHealthcare ,"UnitedHealth Group, Inc. ",63%,72%,75%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,73%,95%,86%,Not enough data available ,Not enough data available ,Not enough data available ,54%,81%,84,78,Not enough data available ,87,87,Not enough data available ,0.48,11%,Medicare shows only a Star Rating for this topic ,Not enough data available ,Not enough data available ,100%,100%,0.48,11%,Medicare shows only a Star Rating for this topic ,85,90,93,85%,90%,90%,91%,75%
H6529 ,Local CCP ,"SOUTHEASTERN INDIANA HEALTH ORGANIZATION, INC. ",MyTruAdvantage ,"SIHO Holding, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,71%,83%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6550 ,Local CCP ,"SUNFLOWER STATE HEALTH PLAN, INC. ",Wellcare by Allwell ,Centene Corporation ,63%,61%,64%,49%,61%,97%,92%,Not enough data available ,68%,95%,62%,Not enough data available ,50%,Not enough data available ,52%,67%,81,77,90,83,86,86,0.53,21%,Not enough data available ,Not enough data available ,Not enough data available ,97%,95%,0.53,21%,Medicare shows only a Star Rating for this topic ,85,91,86,87%,84%,85%,92%,79%
H6594 ,Local CCP ,"WELLCARE HEALTH PLANS OF VERMONT, INC. ",Wellcare ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,95%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6595 ,Local CCP ,"UNITEDHEALTHCARE OF KENTUCKY, LTD. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",Not enough data available ,59%,63%,40%,78%,87%,89%,Not enough data available ,64%,95%,71%,73%,65%,Not enough data available ,56%,Not enough data available ,84,78,92,89,91,87,0.38,17%,Not enough data available ,100%,100%,98%,100%,0.38,17%,Medicare shows only a Star Rating for this topic ,90,94,94,80%,85%,83%,86%,81%
H6605 ,Local CCP ,"WELLCARE HEALTH INSURANCE OF HAWAII, INC. ",Wellcare ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6622 ,Local CCP ,HUMANA WI HEALTH ORGANIZATION INSURANCE CORP ,Humana ,Humana Inc. ,72%,83%,73%,56%,80%,95%,98%,44%,80%,98%,87%,82%,52%,44%,85%,86%,84,80,91,87,88,88,0.14,14%,Medicare shows only a Star Rating for this topic ,98%,97%,100%,98%,0.14,14%,Medicare shows only a Star Rating for this topic ,88,91,90,87%,89%,88%,86%,85%
H6652 ,Local CCP ,"AMERICAN HEALTH PLAN OF FL, INC. ",American Health Advantage of Florida ,"American Health Companies, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,85%,89%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6672 ,Local CCP ,"EON HEALTH, INC. (GA) ",Clear Spring Health ,Group 1001 ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,CMS identified issues with this plan's data ,52%,45%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,6%,8%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,91,Not enough data available ,76%,78%,Not enough data available ,79%
H6678 ,Local CCP ,CENTENE VENTURE INSURANCE COMPANY TEXAS ,Ascension Complete ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6706 ,Local CCP ,"UNITEDHEALTHCARE OF COLORADO, INC. ",UnitedHealthcare ,"UnitedHealth Group, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,100%,100%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6713 ,Local CCP ,"WELLCARE OF ILLINOIS, INC. ",Wellcare ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,95%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6723 ,Local CCP ,MEDICAL MUTUAL OF OHIO ,Medical Mutual of Ohio ,MEDICAL MUTUAL OF OHIO ,70%,76%,76%,43%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,26%,67%,95%,78%,86%,52%,41%,65%,84%,86,82,93,89,90,87,0.04,13%,Medicare shows only a Star Rating for this topic ,92%,94%,97%,98%,0.04,13%,Medicare shows only a Star Rating for this topic ,89,93,98,88%,90%,89%,82%,81%
H6743 ,Local CCP ,ATRIO HEALTH PLANS ,ATRIO Health Plans ,ATRIO Health Plans ,65%,70%,70%,43%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,13%,62%,90%,76%,87%,48%,45%,67%,75%,82,81,93,85,87,87,0.08,3%,Medicare shows only a Star Rating for this topic ,95%,93%,83%,78%,0.08,3%,Medicare shows only a Star Rating for this topic ,86,91,96,82%,86%,86%,75%,71%
H6750 ,Local CCP ,"HARVARD PILGRIM HEALTH CARE OF NEW ENGLAND, INC. ","Harvard Pilgrim Health Care of New England, Inc. ","Point32Health, Inc. ",76%,66%,81%,57%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,18%,73%,96%,76%,83%,47%,49%,56%,88%,85,82,93,87,88,87,0.11,5%,Medicare shows only a Star Rating for this topic ,98%,92%,92%,92%,0.11,5%,Medicare shows only a Star Rating for this topic ,86,91,87,88%,91%,88%,93%,81%
H6776 ,Local CCP ,"ELDERSERVE HEALTH, INC. ",RiverSpring Health Plans ,Riverspring Health Holding Corp. ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,100%,97%,99%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,84%,71%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,97,Not enough data available ,88%,91%,90%,Not enough data available
H6815 ,Local CCP ,HEALTH NET HEALTH PLAN OF OREGON ,Wellcare by Health Net ,Centene Corporation ,73%,72%,75%,51%,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,35%,86%,96%,85%,83%,44%,49%,74%,81%,84,81,89,87,84,88,0.16,7%,Medicare shows only a Star Rating for this topic ,82%,92%,97%,95%,0.16,7%,Medicare shows only a Star Rating for this topic ,82,90,84,86%,89%,88%,92%,83%
H6830 ,Local CCP ,CENTENE VENTURE COMPANY KANSAS ,Ascension Complete ,Centene Corporation ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,95%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6832 ,Local CCP ,"ALIGN SENIOR CARE MI, LLC ",Align Senior Care ,"Innovative Long Term Care Management, Inc. ",Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,100%,76%,95%,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,32%,41%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,64%,86%,98%,Not enough data available
H6851 ,Local CCP ,"BOSTON MEDICAL CENTER HEALTH PLAN, INC. ",BMC HealthNet Plan ,"BMC Health System, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6870 ,Demo ,"SUPERIOR HEALTH PLAN, INC. ",Superior HealthPlan ,Centene Corporation ,No data available ,No data available ,No data available ,No data available ,No data available ,Plan not required to report measure ,Plan not required to report measure ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available ,No data available
H6874 ,Local CCP ,"ASPIRUS HEALTH PLAN, INC. ",Aspirus Health Plan ,"Aspirus, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,98%,94%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6891 ,Local CCP ,"AMERICAN HEALTH PLAN OF TX, INC. ",American Health Advantage of Texas ,"American Health Companies, Inc. ",Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,85%,89%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6898 ,Local CCP ,"VERMONT BLUE ADVANTAGE, INC. ",Vermont Blue Advantage ,Blue Cross Blue Shield of Michigan Mutual Ins. Co. ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Not enough data available ,Not enough data available ,97%,97%,Plan too new to be measured ,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured ,Plan too new to be measured
H6910 ,Local CCP ,"MOUNT CARMEL HEALTH PLAN OF IDAHO, INC. ",MediGold ,Trinity Health Corporation ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,69%,No data available ,66%,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,43%,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Plan too small to be measured ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,Not enough data available ,92%,81%,Not enough data available ,Not enough data available ,Not enough data available ,Plan too small to be measured ,Plan too small to be measured ,97,88%,87%,89%,92%,76%
H6936 ,Local CCP ,"BLUE CROSS & BLUE SHIELD OF ARIZONA, INC. ",Blue Cross Blue Shield of Arizona ,Blue Cross Blue Shield of Arizona ,74%,74%,69%,Plan too new to be measured ,Plan not required to report measure ,Plan not required to report measure ,Plan not required to report measure ,Not enough data available ,57%,92%,77%,Not enough data available ,Plan too new to be measured ,Plan too new to be measured ,34%,Not enough data available ,79,74,91,84,86,82,0.33,20%,Not enough data available ,95%,100%,100%,95%,0.33,20%,Not enough data available ,85,88,95,84%,89%,88%,77%,85%
